0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.10000004,-0.56,-0.4,-0.66,-0.7000001,-0.6000001,-0.3799999,-0.16,-0.4999999,-0.1599999,-0.35999992,-0.1999999,-0.45999998,-0.7200001,6.7055225e-08,-0.58,-0.6000001,-0.19999993,-0.7000001,-0.1999999
0.17000017,-0.33999994,-0.38999996,-0.45000014,-0.62999976,-0.54999965,-0.3699997,0.23000017,-0.6499998,-0.029999837,-0.46999964,-0.54999965,-0.5499999,0.35000014,0.07000025,-0.8,-0.6499998,-0.14999986,-0.54999965,-0.44999972
0.030000083,-0.6600001,-0.41999996,-0.97000027,0.120000206,-0.6900003,-0.46999997,-0.20999989,-0.2699997,-0.25999993,-0.4300001,-1.0400004,-0.38999987,-0.15999989,0.5300001,-0.51000005,-0.30999976,0.27000025,0.010000236,-0.67
-0.34999993,-0.38,-0.30999997,-0.98000014,-0.11999999,-0.22999987,-1.0000001,0.21000004,-0.17999992,-0.9200001,-0.99000025,-0.47999993,-0.9500001,-0.26999998,-0.10000002,-1.0500002,-0.08999996,0.5799999,0.02000001,-1.3100001
-0.09999994,-0.42,-0.5,-0.56000006,-0.39999992,-0.4999999,-0.4999999,0.020000026,-0.60000014,-0.27999994,-0.47999993,-0.50000006,-0.42,-0.15999997,-0.09999994,-0.42,-0.5999999,-0.39999992,-0.7,-0.39999992
-0.62,-0.38,-0.14,-0.48,-0.5800001,-0.80000013,-0.7,-0.39999998,-0.4899999,-0.8800001,-0.68,-0.55999994,-0.54,-0.62,-0.35999995,-0.44,-0.13999994,0.54,-0.21999992,-0.9400001
-0.3,-0.4,-0.3,-0.70000005,-0.39999992,-0.9000001,-0.6,-0.5,-0.70000005,-0.4,-0.5,-0.6,-0.4,-0.4,-0.5,-0.4,-0.58000004,-0.37999994,-0.27999994,-0.70000005
-0.25000006,-0.48000002,-0.5,-0.48000002,-0.5500001,-0.6500001,-0.45000005,-0.39000002,-0.5500001,-0.37,-0.6700001,-0.6500001,-0.38000003,-0.39000002,-0.45000005,-0.48000002,-0.7500001,-0.46000004,-0.5500001,-0.5500001
-0.23999998,-0.5,-0.3,-0.6,-0.33999988,-0.47999993,-0.70000005,-0.3,-0.4999999,-0.52,-0.6,-0.72,-0.6,-0.4,-0.5,-0.70000005,-0.079999916,-0.05999992,-0.25999987,-0.70000005
-0.35,0.04999999,0.049999967,-0.31000006,-0.4499999,-0.69,-0.36999997,-0.12,-0.36999995,-0.8500002,-0.75000024,-0.65000015,-0.31,-0.050000004,-0.45,-0.35,-0.59000003,-0.049999945,-0.20999998,-0.75000024
-0.70000005,-0.70000005,-0.3,-0.53999996,-0.24999994,-0.4999999,-0.35999995,-0.3,-0.4999999,-0.72,-0.33999997,-0.74,-0.72,-0.6,-0.3,-0.70000005,-0.11999995,2.2351742e-08,-0.21999994,-0.72
-0.45999992,-0.72,-0.28999996,-0.81000006,0.24000047,-0.94000053,-0.76000035,-0.71000004,-0.6099998,-0.39000002,-0.38999984,-0.15999979,-0.42999986,-0.59,-0.6500001,-0.8800002,0.070000276,0.75999975,0.19000031,-0.8200002
-0.45999992,-0.56,-0.28,-0.76000005,-0.19999996,-0.70000005,-0.76000005,-0.8200001,-0.30999994,-0.72,-0.62000006,-1.0000001,-0.56,-0.42,-0.74000007,-0.76000005,-0.30999994,-0.6900001,-0.3299999,-0.55999994
-0.11000001,-0.35999998,-0.53000003,-0.6200001,-0.30000007,-0.4,-0.51000005,-0.16,-0.21000007,-0.62000006,-0.5500001,-0.57000005,-0.65000004,-0.29000002,-0.35000002,-0.66,-0.35000002,-0.36,-0.22000006,-0.74000025
-0.52,-0.42999998,-0.28,-0.36,-0.27999982,-0.46,-0.45,-0.26000002,-0.27999985,-0.53,-0.94000006,-0.5799999,-0.29,-0.56,-0.32999995,-0.76000005,-0.35999987,0.07000003,-0.29999992,-0.87000006
-0.3199999,-0.46999997,-0.27999997,-0.58,-0.11999996,-0.09999989,-0.4899999,0.25000003,-0.35999975,-0.82000005,-0.57,-0.3799998,-0.74,-0.61,0.04000003,-0.9000001,0.2400001,0.1600001,0.10000011,-0.78
0.4300001,-0.43999997,-0.42,-0.2699999,-0.56999993,-0.5499999,-0.16999984,-0.53999996,-0.19999982,-0.40999976,0.02000019,-0.3499998,-0.84000015,-0.5799999,-0.1799998,-0.4799998,-0.3999998,0.070000105,-0.49999982,-0.34999973
-0.2999999,-0.52,-0.4,-0.76000005,-0.5999999,-0.5999999,-0.4999999,-0.27999994,-0.44999984,-0.42999992,-0.68,-0.5499999,-0.62,-0.45999995,-0.29999992,-0.72,-0.44999987,-0.29999998,-0.6999999,-0.4999999
-0.5,-0.5,-0.5,-0.5,-0.7600001,-0.6,-0.38,-0.2,-0.49999997,-0.6,-0.70000005,-0.6,-0.5,-0.5,-0.6,-0.6,-0.6,-0.42,-0.6,-0.6
-0.7200002,-0.51000005,-0.48000002,-0.82000023,0.3600003,-0.039999843,-0.64,-0.049999975,-0.039999805,-0.98000014,-0.75000024,-1.2400002,-0.8400001,-0.36999997,-0.7200003,-0.77000016,0.14000013,0.2300002,0.7999998,-0.99000025
-0.6,-0.39,-0.1,-0.23999998,-0.34999993,-0.39999992,-0.34999996,-0.2,-0.59999996,-0.52,-0.25999996,-0.39999992,-0.62,-0.3,-0.4,-0.8000001,-0.57,-0.29999992,-0.58,-0.29999992
0.13000004,-0.44999996,-0.62,-0.88000005,-0.3499999,-0.3499998,-0.62999994,-0.29999998,-0.19999987,-0.29999992,-0.2799999,-0.6500001,-0.30999997,-0.36999997,0.03000008,-0.92,-0.19999987,-0.039999865,-0.19999987,-0.53000003
-0.6,-0.38,-0.2,-0.53999996,-0.19999993,-0.39999992,-0.23999998,-0.4,-0.4999999,-0.52,-0.35999995,-0.4999999,-0.62,-0.4,-0.6,-0.6,-0.35999992,-0.19999993,-0.23999995,-0.39999992
-0.11000001,-0.4,-0.27,-0.38,-0.7500001,-0.35000002,-0.47,-0.029999994,-0.6500001,-0.59000003,-0.27,-0.45000005,-0.49,-0.28,-0.029999994,-0.39,-0.67,-0.32999998,-0.5300001,-0.38
-0.5800001,-0.22,-0.25,-0.63000005,-0.31999996,-0.3399999,-0.7700001,0.18000004,-0.26999986,-1.2800001,-0.9500003,-0.47999996,-1.0800002,-0.29000005,0.26000002,-1.0100001,-0.28999993,0.23000011,-0.48999998,-0.76000017
-0.19999999,-0.44,-0.44,-0.42,-0.5,-0.39999998,-0.35999998,-0.099999994,-0.39999998,-0.35999998,-0.56000006,-0.39999998,-0.54,-0.42000002,-0.19999999,-0.68000007,-0.5,-0.6,-0.6000001,-0.29999998
-0.21999988,-0.63,0.45000005,-0.3299999,-0.59999985,-0.059999965,-0.59999985,0.070000045,-0.4499998,-0.87,-0.71,-0.23999992,-0.83000004,-0.24999994,0.22000006,-1.1300001,-0.26999995,-0.13999996,-0.47999984,-0.8200001
-0.33999988,-0.35999995,-0.2,-0.19999996,-0.19999978,-0.29999986,-0.0799999,-0.22,-0.5999999,-0.3399999,-0.25999987,-0.39999986,-0.45999995,-0.43999997,-0.39999992,-0.68000007,-0.17999986,-0.079999916,-0.27999982,-0.47999987
-0.3,-0.4,-0.4,-0.5,-0.59999996,-0.8000001,-0.8000001,-0.3,-0.9000001,-0.6,-0.70000005,-0.8000001,-0.3,-0.3,-0.5,-0.5,-0.68,-0.27999994,-0.68,-0.8000001
-0.6,-0.4,-0.3,-0.3,-0.45000002,-0.6,-0.4,-0.3,-0.70000005,-0.3,-0.5,-0.70000005,-0.4,-0.4,-0.4,-0.4,-0.52000004,-0.42000002,-0.42000002,-0.5
-0.6,-0.3,-0.4,-0.6,-0.099999964,-0.5,-0.54,-0.6,-0.45999998,-0.6,-0.8000001,-0.8000001,-0.6,-0.4,-0.6,-0.5,-0.3799999,-0.27999994,-0.17999995,-0.8000001
-0.30000004,-0.52000004,-0.11999999,-0.34000003,-0.7,-0.49999997,-0.3,2.2351742e-08,-0.7,-0.24,-0.19999999,-0.5,-0.28,-0.099999964,-0.30000004,-0.38,-0.6,-0.19999999,-0.59999996,-0.3
1.4901161e-08,-0.23999998,-0.4,-0.35999995,-0.4999999,-0.4999999,-0.39999992,-0.52,-0.29999992,-0.37999994,-0.56,-0.4999999,-0.52,-0.42,-0.37999994,-0.53999996,-0.4999999,-0.37999994,-0.4999999,-0.4999999
-0.4999999,-0.25999996,0.020000026,-0.19999993,-0.59999996,-0.4999999,-0.4999999,0.12000002,-0.80000013,-0.37999994,-0.47999993,-0.6,-0.45999995,-0.09999996,-0.19999993,-0.37999994,-0.8000001,-0.4999999,-0.59999996,-0.6
-0.72000015,-0.29999995,-0.07999999,-0.3599999,0.0700002,-0.14999983,-0.56999993,-0.13999991,-0.029999822,-0.90000015,-0.8400001,-0.51999986,-0.8800001,-0.45999995,-0.4599999,-1.0400001,0.32000008,-0.119999856,0.3500001,-1.12
-0.49999997,-0.6600001,-0.33999997,-0.39999995,-0.59,-0.34999987,-0.36999992,-0.2,-0.40999997,-0.56999993,-0.6000001,-0.54999995,-0.56,-0.29999995,-0.29999998,-0.52000004,0.060000017,0.21000004,-0.25999993,-0.7000001
0.22000009,-0.52,-0.01999998,-0.5199999,-0.21999982,-0.09999976,-0.21999986,-0.13999996,-0.02999989,-0.37999982,-0.4199998,-0.3599998,-0.5199999,-0.31999996,0.020000063,-0.71999997,-0.049999915,-0.04999993,-0.30999973,-0.39999983
0.35000068,-1.0000002,-0.4099998,-0.52999973,0.030000452,0.02000057,-0.8500005,0.41000044,0.72999924,-1.15,-0.82000095,-0.1599991,-1.1000001,0.20000044,-0.8300004,-0.9500001,0.45000076,0.38000083,0.4200009,-0.8900009
-0.43,-0.43,-0.3,-0.5,-0.25000003,-0.25000003,-0.49,-0.3,-0.42000008,-0.63000005,-0.53000003,-0.56,-0.43,-0.4,-0.5,-0.6,-0.35000002,-0.32000002,-0.42000008,-0.63000005
4.4703484e-08,-0.12,-0.13999999,-0.70000005,-0.24999994,-0.60000014,-0.45999995,2.9802322e-08,-0.29999992,-0.70000005,-0.70000005,-0.39999992,-0.42,-0.32,0.10000003,-0.70000005,-0.11999995,-0.31999996,-0.41999996,-0.62
-0.3,-0.4,-0.5,-0.6,-0.52,-0.6,-0.56,-0.3,-0.39999995,-0.5,-0.70000005,-0.70000005,-0.6,-0.4,-0.6,-0.5,-0.7000001,-0.53999996,-0.49999994,-0.70000005
-0.29999992,-0.43999997,-0.3,-0.52,-0.32,-0.6999999,-0.43999997,-0.3,-0.25,-0.5799999,-0.84000015,-0.5999999,-0.52,-0.52,-0.09999997,-0.74000007,-0.35,-0.25,-0.44999993,-0.7800001
-0.15,-0.63000005,-0.4,-0.39000002,-0.65000015,-0.45000005,-0.55000013,-0.019999996,-0.45,-0.52,-0.42,-0.35,-0.63,-0.19,-0.25,-0.63000005,-0.65000015,-0.35,-0.45,-0.45000005
-0.49999988,-0.58,-0.059999995,-0.96000004,-0.17999978,-0.4999997,-0.37999994,-0.22,-0.19999975,-1.08,-0.61999995,-0.43999976,-0.47999996,-0.58,-0.3799999,-1.1400001,-0.1599999,-0.059999958,-0.27999973,-0.90000015
-0.35999975,-0.27999997,-0.28,-0.25999987,-0.19999987,-0.41999978,-0.17999989,-0.1799999,-0.54999995,-0.48,-0.11999983,-0.8400001,-0.9800001,-0.41999987,-0.17999986,-0.7,-0.18999985,-0.49999985,-0.31999984,-0.61999995
-0.42999992,-0.64,-0.22,-0.75,-0.68999994,-0.6599999,-0.8900002,-0.6,-0.17999995,-0.34999993,-0.70000017,-0.48999992,-0.8400001,-0.67,-0.8900002,-1.0000001,-0.19999991,0.8700001,-0.3999998,-0.9100002
-0.22999978,0.01000005,0.110000014,-0.45000005,-0.3699997,-0.73000026,-0.78000015,-0.21000001,-0.4399998,-0.45999983,-0.6300001,-0.59,-0.31999993,-0.20999998,0.01000008,-0.49999988,0.05000022,0.9999997,-0.009999797,-0.7700002
-0.3899996,-0.50000006,-0.29999986,-0.26999986,0.040000223,0.060000233,-0.69,-0.16999991,0.030000292,-0.87,-0.40999982,-0.7300004,-0.7499999,0.1800001,-0.7600003,-0.9700001,-0.4299995,0.12000015,-0.2699997,-0.85000056
-0.4,-0.57,-0.27,-0.5,-0.29,-0.51,-0.24000001,-0.27,-0.48000002,-0.44,-0.47,-0.58000004,-0.37,-0.37,-0.38,-0.47,-0.28,-0.15999998,-0.22999996,-0.57
-0.76,-0.46999997,-0.45,-0.35999995,-0.5499999,-0.5499999,-0.67999995,-0.57,-0.44999996,-0.27999994,-0.5499999,-0.5999999,-0.69,-0.40999997,-0.6599999,-0.22999996,-0.64999986,-0.54999995,-0.54999995,-0.7500001
-0.4999999,-0.52,-0.45999995,-0.66,0.14000013,-0.7700001,-0.71999997,-0.07999996,-0.27999985,-0.55999994,-0.9000001,-0.77,-0.89000005,-0.29999992,-0.37999985,-0.67999995,-0.15999982,-0.3399999,0.040000074,-1.1300001
-0.5200001,-0.38,-0.42,-0.49,-0.55000013,-0.40999997,-0.39,-0.42,-0.44999993,-0.6,-0.61,-0.43,-0.48,-0.45,-0.09999997,-0.65000004,-0.44999993,-0.04999999,-0.24999997,-0.47000003
-0.65999997,-0.56,-0.24000001,-0.35999995,-0.4999999,-0.3199999,-0.55999994,-0.26,-0.3999999,-0.55999994,-0.64000005,-0.2599999,-0.47999996,-0.29999995,-0.01999998,-0.31999993,-0.2999999,-0.3999999,-0.3999999,-0.4399999
-0.32000002,-0.51,-0.38,-0.8000001,-0.30999997,-0.29,-0.78000003,-0.33,-0.38999993,-0.8600001,-1.1800001,-0.88000005,-0.58,-0.48,-0.27,-0.9800001,-0.40999994,-0.07,-0.51,-1.08
-0.6,-0.42,-0.32,-0.9000001,-0.4599999,-0.7600001,-0.64,-0.32,-0.09999989,-0.64,-0.62,-0.58000004,-0.72,-0.32,-0.27999994,-0.62,-0.30999985,0.4300001,-0.20999986,-0.72
-0.6,-0.62,-0.42,-0.70000005,-0.6799999,-0.76,-0.53999996,-0.42,-0.65999997,-0.64,-0.62,-0.5799999,-0.32,-0.52,-0.27999994,-0.9200001,-0.35999992,-0.39999992,-0.6799999,-0.52
-0.4,-0.57,-0.27,-0.6,-0.40999994,-0.51,-0.74,-0.37,-0.51,-0.54,-0.57,-0.48,-0.57,-0.47,-0.28,-0.77000004,-0.31,-0.11,-0.40999994,-0.57
-0.35000002,-0.31,-0.14000002,-0.35,-0.12000003,-0.39999995,-0.55,-0.10000002,-0.29000002,-0.59000003,-0.8400001,-0.5500001,-0.68,-0.20000002,-0.15000002,-0.61,-0.29000002,-0.3,-0.22000003,-0.6000001
-0.32999992,-0.34999996,-0.25999993,-0.72000015,-0.2699999,-0.3399999,-0.5800001,-0.3799999,0.09999997,-0.59,-0.61,-0.57999986,-0.44999996,-0.38,-0.34999987,-0.69000006,-0.10000002,-0.54999983,-0.10000002,-0.5199999
-0.25000006,-0.48999998,-0.16000003,-0.8700001,0.050000064,-0.57000023,-0.6000001,-0.16000003,-0.12999988,-0.49999994,-0.7700001,-0.30999994,-0.62,-0.049999997,-0.11000001,-0.9000001,-0.22999996,0.25,-0.14999995,-0.069999985
-0.4,-0.59,-0.29,-0.5,-0.42999998,-0.6700001,-0.48,-0.29,-0.42999998,-0.48,-0.59,-0.66,-0.39,-0.29,-0.46,-0.59,-0.42999998,-0.12999997,-0.32999995,-0.69
0.01000011,-0.4199999,0.070000105,-0.64000005,0.19000033,-0.40999964,-0.44999984,0.4700002,0.05000017,-0.49999994,-1.1600003,-0.84000033,-0.6800001,-0.80000013,0.15000011,-1.0600002,-0.0999999,0.120000206,0.020000286,-1.2400002
-0.5,-0.44,-0.34,-0.5,-0.34,-0.52000004,-0.48,-0.24000001,-0.34,-0.48,-0.64000005,-0.56,-0.64000005,-0.44,-0.16,-0.74000007,-0.34,0.20000003,-0.44000003,-0.54
-0.19999999,-0.51,-0.25,-0.29999998,-0.34999996,-0.51,-0.43999997,-0.06999999,-0.44999996,-0.29999998,-0.46999997,-0.47999996,-0.45,-0.13,-0.27999997,-0.22999999,-0.44999996,-0.24999997,-0.44999996,-0.36999997
0.25000018,-0.25999996,-0.42999998,-0.8800001,-0.14999992,-0.089999855,-0.3999998,-0.53,-0.20999977,-0.8100001,-0.3599999,-0.16999975,-0.99000007,-0.18999994,0.72000015,-0.93000007,-0.21999979,0.04000012,-0.4199998,-0.55000025
-0.13,-0.19,-0.26,-0.68000007,-0.24999991,-0.53000003,-0.43999988,-0.45999998,-0.24999991,-0.58,-0.49999988,-0.2899999,-0.89000005,-0.47999996,-0.08999993,-1.0,-0.24999991,-0.049999926,-0.3499999,-0.3799999
-0.63,-0.37,-0.42,-0.6,-0.17999995,-0.40999997,-0.47,-0.26999998,-0.36999995,-0.35999998,-0.59000003,-0.34999996,-0.39,-0.5,-0.22999996,-0.34,-0.30999994,-0.10999994,-0.14999995,-0.52000004
-0.30000004,-0.52,-0.21000001,-0.4500001,-0.35999992,-0.6800002,-0.66000015,-0.31,-0.6400001,-0.69000006,-0.43,-0.25999996,-0.38,-0.48,0.26000005,-0.8500001,-0.23999989,0.3200001,0.18000013,-0.55
-0.70000005,-0.55,-0.25,-0.4,-0.46999997,-0.54999995,-0.3,-0.35,-0.46999997,-0.29999998,-0.45,-0.49999994,-0.25,-0.35,-0.39999995,-0.45,-0.46999997,-0.57,-0.46999997,-0.35
-0.52000004,-0.42000002,-0.35999998,-0.59,-0.35,-0.33,-0.57000005,-0.56,-0.45000002,-0.58,-0.75000006,-0.39,-0.52,-0.48999998,-0.15999997,-0.9900001,-0.35,-0.35,-0.65000004,-0.6100001
-0.3699999,-0.56999993,-0.53999996,-0.35999995,-0.22999972,-0.58,-0.5199998,-0.49999997,-0.12999985,-0.49999982,-0.64999986,-0.2299999,-0.4999999,-0.2899999,0.110000096,-0.59999985,-0.029999904,-0.12999988,-0.22999972,-0.43999982
-0.5,-0.52,-0.42,-0.5,-0.4999999,-0.6600001,-0.53999996,-0.62,-0.39999992,-0.33999997,-0.52,-0.37999994,-0.32,-0.62,-0.27999994,-0.52,-0.39999992,-0.29999992,-0.4999999,-0.62
-0.45999995,-0.17,-0.35,-0.55999994,-0.24999997,-0.65000004,-0.58,-0.27,-0.34999993,-0.27999997,-0.4499999,-0.4999999,-0.69,-0.10999999,-0.26,-0.42999995,-0.54999995,-0.34999987,-0.34999993,-0.65000004
-0.3,-0.64,-0.42000002,-0.48,-0.35999992,-0.43999997,-0.68,-0.62000006,-0.49999994,-0.42,-0.42000005,-0.42,-0.68,-0.46,-0.31999993,-0.6600001,-0.3099999,0.01000005,-0.4099999,-0.56000006
-0.4999999,-0.43999997,-0.22,-0.74,-0.33999985,-0.5599999,-0.41999993,-0.53999996,-0.23999989,-0.3399999,-0.5199999,-0.6799999,-0.37999994,-0.64,0.020000048,-0.5799999,-0.33999985,-0.03999991,-0.53999984,-0.61999995
-0.15999973,-0.55,-0.04999996,-0.39999983,-0.12999988,-0.5099996,-0.56,0.21000004,-0.1999997,-0.4599999,-0.30999973,-0.11999985,-0.81000006,-0.57,-0.33999985,-0.85000026,-0.4999996,0.07000028,-0.3299998,-0.6100002
-0.109999985,-0.22999999,-0.29999998,-0.52,-0.64,-0.35999998,-0.34000003,-0.16,-0.5799999,-0.30000004,-0.23000003,-0.32000002,-0.32999995,-0.20999998,-0.30999997,-0.60999995,-0.5999999,-0.51,-0.5199999,-0.53999996
-0.34,-0.14,-0.34,-0.44,-0.56,-0.39999998,-0.6,-0.24000001,-0.49999997,-0.54,-0.24000001,-0.74000007,-0.5,-0.24000001,-0.44,-0.44,-0.68000007,-0.64000005,-0.49999997,-0.42
-0.26,-0.35999998,-0.16,-0.35999998,-0.44000003,-0.5,-0.5,-0.16,-0.4,-0.45999998,-0.26,-0.56,-0.6,-0.16,-0.46,-0.26,-0.72,-0.76000005,-0.29999998,-0.58
-0.11999996,-0.10999999,-0.119999975,-0.42999998,-0.4799999,-0.19999996,-0.47999996,0.05000003,-0.19999996,-0.72,-0.49999994,-0.36999992,-0.49999997,-0.25999996,-0.12000002,-0.55,-0.8400003,-0.16999999,-0.34999993,-0.4099999
-0.62,-0.42,-0.42,-0.62,-0.37999997,-0.49999994,-0.9000001,-0.42,-0.49999994,-0.42,-0.62,-0.7200001,-0.70000005,-0.52,-0.42,-0.52,-0.64000005,-0.52,-0.39999995,-0.45999995
-0.34,-0.44,-0.44,-0.44,-0.45999998,-0.39999998,-0.70000005,-0.24000001,-0.19999999,-0.54,-0.54,-0.64000005,-0.6,-0.54,-0.54,-0.64000005,-0.68000007,-0.64000005,-0.39999998,-0.62000006
-0.49999997,-0.38,-0.03999999,-0.44,-0.06999996,-0.37,-0.70000005,0.20000002,-0.2899999,-0.73,-0.52,-0.39999995,-0.6,-0.32999998,-0.28999996,-0.48,-0.43000004,-0.31000003,0.050000034,-0.6700001
-0.42,-0.32,-0.22,-0.52,-0.48,-0.29999992,-0.70000005,-0.22,-0.29999992,-0.52,-0.62,-0.52,-0.5,-0.52,-0.42,-0.62,-0.5400001,-0.62000006,-0.49999997,-0.35999995
-0.66,-0.66,-0.35999998,-0.45999998,-0.69,-0.49999997,-0.6,-0.56,-0.59999996,-0.66,-0.66,-0.71000004,-0.6,-0.56,-0.45999998,-0.9600001,-0.46999994,-0.66,-0.44999996,-0.58
-0.39000002,-0.53000003,-0.27000004,-0.65000004,-0.14000003,-0.35,-0.66,-0.43,-0.24000001,-0.75000006,-0.35,-0.63000005,-0.6,-0.37000003,-0.49,-0.67,-0.35000002,-0.7300001,-0.16999996,-0.51000005
-0.26999998,-0.45,-0.25,-0.55,-0.41999996,-0.34999996,-0.9000001,-0.06999999,-0.34999996,-0.55,-0.55,-0.63000005,-0.6,-0.35,-0.14999998,-0.65000004,-0.9400001,-0.51000005,-0.4099999,-0.8500001
-0.42,-0.42,-0.32,-0.32,-0.47999993,-0.39999992,-0.5,-0.32,-0.4999999,-0.52,-0.32,-0.62,-0.5,-0.32,-0.32,-0.52,-0.6400001,-0.42,-0.29999992,-0.35999995
-0.29,-0.32,-0.22999999,-0.4499999,-0.44999987,-0.69999987,-0.70000035,-0.42999998,-0.5999999,-0.51999986,-0.29999983,-0.57999986,-0.6700002,-0.21,-0.48000002,-0.7399999,-0.5899998,-0.80000013,-0.47999978,-0.84000015
-0.62,-0.31999996,-0.22,-0.41999996,-0.2799999,-0.19999993,-0.65000004,-0.25,-0.39999995,-0.4699999,-0.82000005,-0.65,-0.39999995,-0.42,-0.72,-0.4699999,-0.6400002,-0.12999997,-0.2999999,-0.4099999
0.020000152,-0.27999988,-0.019999892,-0.35999978,-0.17999983,-0.29999965,-0.71999997,0.44000015,-0.29999965,-0.84000003,-0.55999976,-0.7200003,-1.1,0.5600001,-0.29999977,-0.49999982,-0.74000067,-0.11999986,-0.29999965,-0.71999973
-0.42999998,-0.42999998,-0.42999998,-0.32999998,-0.42000005,-0.25,-0.5,-0.32999998,-0.25,-0.42999998,-0.63,-0.53000003,-0.5,-0.63,-0.42999998,-0.63,-0.6600001,-0.63000005,-0.55,-0.39
-0.29999995,-0.38,-0.44,-0.03999996,-0.55999994,-0.2999999,-0.5799999,-0.54,-0.6000001,-0.23999992,-0.3399999,-0.3399999,-0.37999994,-0.39999995,0.060000025,-0.3399999,-0.8800003,-0.54,-0.80000025,-0.21999991
-0.37,-0.47,-0.47,-0.47,-0.7800002,-0.6500001,-0.6,-0.27,-0.65000004,-0.67,-0.57,-0.67,-0.6,-0.47,-0.37,-0.67,-0.64000005,-0.47,-0.55,-0.61
-0.36999995,-0.22999999,-0.32999998,-0.32999998,-0.43999997,-0.34999993,-0.8000001,-0.32999992,-0.42999998,-0.63000005,-0.63,-0.71000004,-0.5,-0.42999998,-0.34999993,-0.53,-0.6000001,-0.6300001,-0.25,-0.39000002
-0.53,-0.63000005,-0.42999998,-0.53,-0.6200001,-0.35,-0.6,-0.42999998,-0.45,-0.53,-0.42999998,-0.43,-0.6,-0.42999998,-0.42999998,-0.63000005,-0.56,-0.43,-0.45,-0.29
-0.32,-0.42,-0.32,-0.42,-0.37999994,-0.29999992,-0.70000005,-0.22,-0.09999996,-0.42,-0.62,-0.62000006,-0.70000005,-0.32,-0.42,-0.52,-0.6400001,-0.92000014,-0.4999999,-0.25999996
5.9604645e-08,-0.41999993,0.18000004,-0.66,-0.57999974,-0.4999997,-0.71999997,-0.17999998,-0.22999984,-0.41999993,-0.35999984,-0.5499998,-0.90000004,-0.059999913,-0.19999984,-0.49999994,-0.7400001,0.030000113,-0.21999988,-0.49999982
-0.32,-0.32,-0.32,-0.32,-0.5799999,-0.29999992,-0.6,-0.22,-0.29999992,-0.32,-0.42,-0.52,-0.5,-0.32,-0.42,-0.32,-0.64,-0.7200001,-0.6999999,-0.35999995
-0.14,-0.34,-0.34,-0.24000001,-0.66,-0.7000001,-0.8000001,-0.24000001,-0.39999998,-0.64000005,-0.54,-0.44,-0.70000005,-0.24000001,-0.34,-0.64000005,-0.7800001,-0.64000005,-0.5,-0.52
-0.06999999,-0.37,-0.31,-0.55,-0.47999996,-0.44999996,-0.68000007,-0.11,-0.34999996,-0.35,-0.65000004,-0.36999997,-0.6,-0.19,-0.48999998,-0.51,-0.64000005,-0.36999997,-0.44999996,-0.59
-0.64000005,-0.34,-0.34,-0.54,-0.35999998,-0.49999997,-0.70000005,-0.34,-0.39999998,-0.44,-0.54,-0.64000005,-0.4,-0.44,-0.54,-0.54,-0.58,-0.9400001,-0.49999997,-0.32
-0.17000002,-0.099999994,0.29000002,-0.10999997,-0.5999999,-0.19999997,-0.13999999,0.29000002,-0.5599999,-0.35999998,-0.2199999,-0.6700002,-0.46999997,0.26000002,-0.30999988,-0.57,-0.4,-0.36999995,-0.4699999,-0.5400001
-0.24000001,-0.28,-0.44,-0.42,-0.6,-0.39999998,-0.29999998,-0.24000001,-0.39999998,-0.19999999,-0.45999998,-0.6000001,-0.29999998,-0.44,-0.44,-0.40000004,-0.6,-0.54,-0.6,-0.39999998
-0.26000008,-0.29000005,-0.10000004,-0.42000005,-0.4000001,-0.20000014,-0.53000015,0.34,-0.30000013,-0.7600001,-0.6700001,-0.31000012,-0.59000015,-0.22000003,0.07000002,-0.52000004,-0.5400003,-0.35000014,-0.30000007,-0.8600002
-0.52,-0.33999997,-0.22,-0.45999995,-0.4999999,-0.5999999,-0.6999999,-0.22,-0.8000001,-0.29999992,-0.5799999,-0.4999999,-0.60000014,-0.12,-0.52,-0.29999998,-0.6999999,-0.62,-0.6999999,-0.6999999
-0.6,-0.42,-0.35999998,-0.38,-0.5,-0.3,-0.3,-0.56,-0.4,-0.4,-0.34,-0.4,-0.3,-0.45999998,-0.45999998,-0.3,-0.5,-0.56,-0.4,-0.4
-0.72000015,-0.6,-0.25,-0.69,-0.48000005,-0.39999992,-0.6400001,-0.010000002,-0.76000017,-0.63,-0.59,-0.5,-0.53,-0.51,-0.55,-0.86000013,-0.0799999,0.0600001,-0.33999988,-0.56999993
-0.57,-0.61999995,-0.54999995,-0.9400001,-0.18999971,-0.1699998,-0.50999975,0.58000004,-0.17999972,-1.1500001,-0.9400002,-0.74999994,-0.90000015,-0.2299999,-0.5699998,-1.5800003,0.2600005,0.4600005,0.08000029,-1.1200001
-0.39,-0.41,-0.25,-0.51000005,-0.25000012,-0.050000086,-0.72000027,-0.25999993,-1.4901161e-08,-0.71000016,-0.9700002,-0.19000003,-0.96000016,-0.39,-0.9200002,-0.8300001,0.26999998,0.35999995,-0.020000085,-0.9400002
-0.32999998,-0.71000004,-0.11,-0.48999998,-0.16999999,-0.19999996,-0.46999997,0.18000004,-0.18999988,-0.62000006,-1.1500002,-0.54999995,-0.7000001,-0.41000003,-0.68999994,-1.0000002,0.18000016,-0.049999904,-0.27999988,-0.8000003
